AdSense Earnings Month,Channel ID,Revenue Source,Local Currency,Total Revenue By Source,US Sourced Revenue,Tax Withholding Rate,Tax Withheld Amount
202301,UCFLLckcnc_d54ql-t4nnuxQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.178812,0.11291,15.00,0.016937
202301,UCFMjGODyULqPdSmmbhnAoyA,Ads Revenue,HKD,504.066845,17.104733,15.00,2.56571
202301,UCFMjGODyULqPdSmmbhnAoyA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,1.112844,0.447193,15.00,0.067079
202301,UCFMjGODyULqPdSmmbhnAoyA,Transactions Revenue - Others,HKD,1.134113,0,15.00,0
202301,UCFMjGODyULqPdSmmbhnAoyA,Transactions Revenue - Others,HKD,3.344058,0,15.00,0
202301,UCFQo93_kjNKKV26coHLL3-g,Ads Revenue,HKD,63.273583,0.893439,15.00,0.134016
202301,UCFQo93_kjNKKV26coHLL3-g,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.092355,0.011618,15.00,0.001743
202301,UCFZB5jpx9ellMmZ06qL0u9Q,Ads Revenue,HKD,9.124718,0.190484,24.00,2.189932
202301,UCFZB5jpx9ellMmZ06qL0u9Q,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.211622,0.134864,24.00,0.050789
202301,UCFaYpD_B5Z5rKEfYy3xUC2g,Ads Revenue,HKD,11.022831,0.173073,30.00,0.051922
202301,UCFaYpD_B5Z5rKEfYy3xUC2g,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.005827,0,30.00,0
202301,UCFcYJz7IVr0kApkh_s6Cq0Q,Ads Revenue,HKD,1.440179,0.031707,15.00,0.004756
202301,UCFgIvcUdeJm2JQVzMTHvb1A,Ads Revenue,HKD,76.210295,0.585587,15.00,0.087838
202301,UCFgIvcUdeJm2JQVzMTHvb1A,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.059935,0.012025,15.00,0.001804
202301,UCFhiK1Yjv9cb8ATgfWJGS0A,Ads Revenue,HKD,5141.157795,66.821873,15.00,10.023281
202301,UCFhiK1Yjv9cb8ATgfWJGS0A,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,8.475818,5.578911,15.00,0.836837
202301,UCFlv2Yym4C3AyhCKBTRN7gA,Ads Revenue,HKD,32.894719,0.018727,15.00,0.002809
202301,UCFlv2Yym4C3AyhCKBTRN7gA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.023624,0.002181,15.00,0.000327
202301,UCFmQ9yssTnK-Chy9XIE_f7g,Ads Revenue,HKD,2018.196493,323.519627,15.00,48.527944
202301,UCFmQ9yssTnK-Chy9XIE_f7g,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.095121,0.004056,15.00,0.000608
202301,UCFxNPXRp3S1ATqDV3_nKm2g,Ads Revenue,HKD,40.215694,0.584749,15.00,0.087712
202301,UCFxNPXRp3S1ATqDV3_nKm2g,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.073666,0.005066,15.00,0.00076
202301,UCFxOvZ5jLqeX3d5Znmv7UtA,Ads Revenue,HKD,3308.634837,29.913394,15.00,4.487009
202301,UCFxOvZ5jLqeX3d5Znmv7UtA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,2.104805,0.628227,15.00,0.094234
202301,UCG2kl7o-cRwADtH5emGR9rQ,Ads Revenue,HKD,1785.560225,11.629745,15.00,1.744462
202301,UCG2kl7o-cRwADtH5emGR9rQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,18.691349,1.688608,15.00,0.253291
202301,UCGGLlVWr6dcJKR_GjdUy0Dg,Ads Revenue,HKD,10.8137,0.221606,15.00,0.033241
202301,UCGGLlVWr6dcJKR_GjdUy0Dg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.020314,0.020299,15.00,0.003045
202301,UCGMu1kZ0dfbVKZH3Ax3Sf3Q,Ads Revenue,HKD,10059.611008,145.177284,15.00,21.776593
202301,UCGMu1kZ0dfbVKZH3Ax3Sf3Q,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,13.476684,8.901997,15.00,1.3353
202301,UCGt6zsbB0R8tfk_kawEJdqQ,Ads Revenue,HKD,108.853807,1.375749,15.00,0.206362
202301,UCGt6zsbB0R8tfk_kawEJdqQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.070587,0.030438,15.00,0.004566
202301,UCHIfP4APromkupqIBfPz3gw,Ads Revenue,HKD,812.017891,27.397426,15.00,4.109614
202301,UCHIfP4APromkupqIBfPz3gw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,4.359498,0.655306,15.00,0.098296
202301,UCHWFWQbB2uP8bMltYVD3qlA,Ads Revenue,HKD,11.609696,0.061537,24.00,2.786327
202301,UCHWFWQbB2uP8bMltYVD3qlA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.026747,0.010767,24.00,0.006419
202301,UCHiuq2uuSBeoGRtj4QqDvMw,Ads Revenue,HKD,769.036561,207.343363,15.00,31.101504
202301,UCHiuq2uuSBeoGRtj4QqDvMw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,43.425879,17.525365,15.00,2.628805
202301,UCHiuq2uuSBeoGRtj4QqDvMw,Transactions Revenue - Others,HKD,1.134113,0,15.00,0
202301,UCHkK_opgAUT4V_dl7V_OLnw,Ads Revenue,HKD,2.028248,0,15.00,0
202301,UCHkK_opgAUT4V_dl7V_OLnw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.000476,0,15.00,0
202301,UCHwLP2d7N0j8y-lXqiCFM9g,Ads Revenue,HKD,17.219236,0.177975,24.00,4.132617
202301,UCHwLP2d7N0j8y-lXqiCFM9g,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.011734,0.001618,24.00,0.002816
202301,UCI-IfZ7MVXo4XnaKCv9Viqg,Ads Revenue,HKD,2358.354913,133.271807,15.00,19.990771
202301,UCI-IfZ7MVXo4XnaKCv9Viqg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,15.877441,3.223354,15.00,0.483503
202301,UCI-IfZ7MVXo4XnaKCv9Viqg,Transactions Revenue - Others,HKD,0,0,15.00,0
202301,UCI04-B9qjtBS8cRvqavZ6Ig,Ads Revenue,HKD,467.950353,10.497843,15.00,1.574676
202301,UCI04-B9qjtBS8cRvqavZ6Ig,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.642307,0.344224,15.00,0.051634
202301,UCI2TjCjFOc9LJ34n9HukUrA,Ads Revenue,HKD,272.609548,4.771277,15.00,0.715692
202301,UCI2TjCjFOc9LJ34n9HukUrA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.534715,0.177874,15.00,0.026681
202301,UCI8d3AQidTAniM7MqqhqPBg,Ads Revenue,HKD,8.020331,0.076363,24.00,1.924879
202301,UCI8d3AQidTAniM7MqqhqPBg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.005934,0.00588,24.00,0.001424
202301,UCIDu2LfIqRRxSefjfOnJltg,Ads Revenue,HKD,13322.063797,132.907691,15.00,19.936154
202301,UCIDu2LfIqRRxSefjfOnJltg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,18.973472,7.729104,15.00,1.159366
202301,UCIF3NXHSAkGED0x2sdivq0Q,Ads Revenue,HKD,28.692011,0.538724,15.00,0.080809
202301,UCIF3NXHSAkGED0x2sdivq0Q,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.098677,0.023699,15.00,0.003555
202301,UCIfHM2pQj4QM5Qhvkp5LMFA,Ads Revenue,HKD,58.033604,0.414194,24.00,13.928065
202301,UCIfHM2pQj4QM5Qhvkp5LMFA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.002421,0.001313,24.00,0.000581
202301,UCIqJ2bX1IC-89S57Mle70xQ,Ads Revenue,HKD,2965.686272,38.254057,30.00,11.476217
202301,UCIqJ2bX1IC-89S57Mle70xQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,3.148476,1.867505,30.00,0.560252
202301,UCJ6xRPof9pZm2-UxmbgQtxQ,Ads Revenue,HKD,260.637416,4.290693,15.00,0.643604
202301,UCJ6xRPof9pZm2-UxmbgQtxQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.570594,0.213081,15.00,0.031962
202301,UCJAOB9sn_7HPvj6sv3Rg33g,Ads Revenue,HKD,159.168382,12.63372,24.00,38.200412
202301,UCJAOB9sn_7HPvj6sv3Rg33g,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.657904,0.232011,24.00,0.157897
202301,UCJHg3CK8U5u2tcQB8i2P0HA,Ads Revenue,HKD,762.615316,13.561603,15.00,2.03424
202301,UCJHg3CK8U5u2tcQB8i2P0HA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,1.136245,0.205348,15.00,0.030802
202301,UCJUgamNguWP7rL3sSZ-zajQ,Ads Revenue,HKD,407.513797,3.548677,15.00,0.532302
202301,UCJUgamNguWP7rL3sSZ-zajQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.277448,0.059524,15.00,0.008929
202301,UCJZvzs0e_kEQacnvE-jXIIg,Ads Revenue,HKD,343.220542,2.031444,15.00,0.304717
202301,UCJZvzs0e_kEQacnvE-jXIIg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.365521,0.243826,15.00,0.036574
202301,UCJdPMHmS5o18I9GS6KrPq1w,Ads Revenue,HKD,496.250461,6.104956,15.00,0.915743
202301,UCJdPMHmS5o18I9GS6KrPq1w,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.194212,0,15.00,0
202301,UCJmxnG_vG0pKZDW83aUCJ1w,Ads Revenue,HKD,461.815274,83.706149,15.00,12.555922
202301,UCJmxnG_vG0pKZDW83aUCJ1w,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,6.304571,1.69116,15.00,0.253674
202301,UCKEPaSrOSk263guUIbBJ_zg,Ads Revenue,HKD,287.592753,3.924978,15.00,0.588747
202301,UCKEPaSrOSk263guUIbBJ_zg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.875078,0.557945,15.00,0.083692
202301,UCKbi26xFBDCBAC-6p5ne6ug,Ads Revenue,HKD,1.254715,0,15.00,0
202301,UCKnEQHuqQjPwsNUe1kHJr7w,Ads Revenue,HKD,1598.659458,26.87421,15.00,4.031132
202301,UCKnEQHuqQjPwsNUe1kHJr7w,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,1.843797,0.210033,15.00,0.031505
202301,UCKrgsOWQrSezEMXT5t8ZH0Q,Ads Revenue,HKD,6.433809,0.349069,24.00,1.544114
202301,UCKrgsOWQrSezEMXT5t8ZH0Q,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.001311,0,24.00,0.000315
202301,UCKwKSTfIHoLNmDes8eWWbLA,Ads Revenue,HKD,616.734292,9.294385,15.00,1.394158
202301,UCKwKSTfIHoLNmDes8eWWbLA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,1.627116,0.463092,15.00,0.069464
202301,UCL7b1XoCC6w6JdoV7X1C3yQ,Ads Revenue,HKD,27.867221,1.614382,30.00,0.484315
202301,UCL7b1XoCC6w6JdoV7X1C3yQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.412063,0,30.00,0
202301,UCLBRmJH3Uh_v_nayV6MJcUg,Ads Revenue,HKD,697.414972,3.927016,15.00,0.589052
202301,UCLBRmJH3Uh_v_nayV6MJcUg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.105825,0.023551,15.00,0.003533
202301,UCLdat9cF3JZyLM4sSbFKVyQ,Ads Revenue,HKD,467.224582,5.595536,15.00,0.83933
202301,UCLdat9cF3JZyLM4sSbFKVyQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.209776,0.086552,15.00,0.012983
202301,UCLkzY4AkVY9n0IWyEiAzQtA,Ads Revenue,HKD,5173.703447,122.358525,15.00,18.353779
202301,UCLkzY4AkVY9n0IWyEiAzQtA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,2.870589,0.781038,15.00,0.117156
202301,UCM03mSf3j1pzqb9wtVtqFQg,Ads Revenue,HKD,46.991855,1.323616,15.00,0.198542
202301,UCM03mSf3j1pzqb9wtVtqFQg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.051931,0.025451,15.00,0.003818
202301,UCM0rkfFQEl67SrYzoNZ8QDw,Ads Revenue,HKD,4570.774849,166.909999,15.00,25.0365
202301,UCM0rkfFQEl67SrYzoNZ8QDw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,81.502436,18.189887,15.00,2.728483
202301,UCMF7C3hqyVA4bvTb0x0cdHw,Ads Revenue,HKD,2264.501756,1907.180421,0.00,0
202301,UCMF7C3hqyVA4bvTb0x0cdHw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,430.238668,355.747083,0.00,0
202301,UCMMIoIPN-iL26gPCeiy4Ktg,Ads Revenue,HKD,218.790294,35.287929,15.00,5.293189
202301,UCMMIoIPN-iL26gPCeiy4Ktg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,7.406113,1.302849,15.00,0.195427
202301,UCMOZeLgxKqNCZ1A8euvdcWw,Ads Revenue,HKD,639.534752,3.335975,15.00,0.500396
202301,UCMOZeLgxKqNCZ1A8euvdcWw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.838631,0.698485,15.00,0.104773
202301,UCMereCvZaha02H_mhxK-U2g,Ads Revenue,HKD,22.223593,0.188959,15.00,0.028344
202301,UCMereCvZaha02H_mhxK-U2g,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.031105,0.006443,15.00,0.000966
202301,UCMxiEhGIxy4H7HR2rLSaYOA,Ads Revenue,HKD,382.26946,8.55594,15.00,1.283391
202301,UCMxiEhGIxy4H7HR2rLSaYOA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.084317,0.025372,15.00,0.003806
202301,UCN9U_WQv6_sdz47J9P_k1sw,Ads Revenue,HKD,3.172776,0,24.00,0.761466
202301,UCNB43PAsDZPt15fPyqcKGnA,Ads Revenue,HKD,130.692895,1.725146,15.00,0.258772
202301,UCNB43PAsDZPt15fPyqcKGnA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.599354,0.32268,15.00,0.048402
202301,UCNGCYnPzFqUYRdlK1cjQ-4w,Ads Revenue,HKD,604.231997,6.748432,15.00,1.012265
202301,UCNGCYnPzFqUYRdlK1cjQ-4w,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,1.447425,0.23664,15.00,0.035496
202301,UCNKYf3BkXUNB8n833v0kRdw,Ads Revenue,HKD,14096.179244,233.524715,15.00,35.028707
202301,UCNKYf3BkXUNB8n833v0kRdw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,133.117112,31.439296,15.00,4.715894
202301,UCNUrPBOL3S1dEWVCwKwfqgg,Ads Revenue,HKD,3.681466,0,15.00,0
202301,UCNYDjQmGaSh2FJUUDQAFhTg,Ads Revenue,HKD,7.309907,0.208752,30.00,0.062626
202301,UCNYDjQmGaSh2FJUUDQAFhTg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.004415,0,30.00,0
202301,UCNfjI5U0VpXy_iUm353wFIw,Ads Revenue,HKD,45.380323,0.611759,15.00,0.091764
202301,UCNfjI5U0VpXy_iUm353wFIw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.076078,0.074196,15.00,0.011129
202301,UCNn9yOmNuhT4GNTalVHWs8g,Ads Revenue,HKD,1368.65489,24.529871,24.00,328.477174
202301,UCNn9yOmNuhT4GNTalVHWs8g,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,1.939032,1.184772,24.00,0.465368
202301,UCNr88WktxFHJ5fytoYy8k7Q,Ads Revenue,HKD,62.427159,21.819323,15.00,3.272898
202301,UCNr88WktxFHJ5fytoYy8k7Q,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.150421,0.010578,15.00,0.001587
202301,UCNwYBc7kCv6Uj7rnrk59U5g,Ads Revenue,HKD,219.624129,1.539653,15.00,0.230948
202301,UCNwYBc7kCv6Uj7rnrk59U5g,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,1.487241,0.371328,15.00,0.055699
202301,UCNyWU84U8EzJ-brE7j4fhoA,Ads Revenue,HKD,943.410138,8.321595,15.00,1.248239
202301,UCNyWU84U8EzJ-brE7j4fhoA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,1.652136,1.151451,15.00,0.172718
202301,UCOE5Y16CFuYeIxA8PE72QpA,Ads Revenue,HKD,155.200187,1.591021,15.00,0.238653
202301,UCOE5Y16CFuYeIxA8PE72QpA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.06789,0.04625,15.00,0.006938
202301,UCOWuAJ5UVf6jTpxUqS_CDHg,Ads Revenue,HKD,229.479429,9.57077,15.00,1.435616
202301,UCOWuAJ5UVf6jTpxUqS_CDHg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.592132,0.350948,15.00,0.052642
202301,UCOYLAdxdkFU7PvLNYCbvqDg,Ads Revenue,HKD,78.410441,1.460755,15.00,0.219113
202301,UCOYLAdxdkFU7PvLNYCbvqDg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.191287,0.056178,15.00,0.008427
202301,UCOkT1Kd6YTV-DINXJCM2hFw,Ads Revenue,HKD,14.61207,1.264855,15.00,0.189728
202301,UCOkT1Kd6YTV-DINXJCM2hFw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.029061,0,15.00,0
202301,UCOqnarb5ERYajwQ4uLu8bLA,Ads Revenue,HKD,7186.33018,77.593433,15.00,11.639015
202301,UCOqnarb5ERYajwQ4uLu8bLA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,3.036748,0.484681,15.00,0.072702
202301,UCP27FAs7VJ1xsmH-ZR-GnoQ,Ads Revenue,HKD,40.130835,0.219956,15.00,0.032993
202301,UCP27FAs7VJ1xsmH-ZR-GnoQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.151047,0.037407,15.00,0.005611
202301,UCPKuHwGiyGIEFnhj_3KCUog,Ads Revenue,HKD,64.162738,8.214284,24.00,15.399057
202301,UCPKuHwGiyGIEFnhj_3KCUog,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.029291,0.00032,24.00,0.00703
202301,UCPYHdK2aU4a8jRMB459-yAQ,Ads Revenue,HKD,615.404714,9.211326,15.00,1.381699
202301,UCPYHdK2aU4a8jRMB459-yAQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.811157,0.566334,15.00,0.08495
202301,UCPf2zdNwy-vakDRdnsS13cg,Ads Revenue,HKD,425.12952,19.261776,15.00,2.889266
202301,UCPf2zdNwy-vakDRdnsS13cg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,22.462945,8.95956,15.00,1.343934
202301,UCQ4AWefomilSFbYpGldt6Gg,Ads Revenue,HKD,44.617927,1.249764,15.00,0.187465
202301,UCQ4AWefomilSFbYpGldt6Gg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.439437,0.008552,15.00,0.001283
202301,UCQ9SLb8c3T1HT7svAOy0J8A,Ads Revenue,HKD,8.305452,0.034882,24.00,1.993308
202301,UCQ9SLb8c3T1HT7svAOy0J8A,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.000859,0,24.00,0.000206
202301,UCQB7flp-XayCEi6VSm4-Uow,Ads Revenue,HKD,44.337854,0.091751,24.00,10.641085
202301,UCQB7flp-XayCEi6VSm4-Uow,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.042258,0.020196,24.00,0.010142
202301,UCQSMBUZWOYwgRQQbvWq1HWA,Ads Revenue,HKD,1716.521422,20.752075,15.00,3.112811
202301,UCQSMBUZWOYwgRQQbvWq1HWA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,6.446542,5.78551,15.00,0.867827
202301,UCQVjlioLiwL4ru67e9oMr1Q,Ads Revenue,HKD,11449.525295,421.904973,15.00,63.285746
202301,UCQVjlioLiwL4ru67e9oMr1Q,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,5.869493,0.400362,15.00,0.060054
202301,UCQmQWNas2NUeG3TpJIIR-bw,Ads Revenue,HKD,276.303598,4.483332,24.00,66.312864
202301,UCQmQWNas2NUeG3TpJIIR-bw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.411945,0.322234,24.00,0.098867
202301,UCQyBHEEHDj0ewYjhYYj3Dcg,Ads Revenue,HKD,41.035028,1.14321,15.00,0.171482
202301,UCQyBHEEHDj0ewYjhYYj3Dcg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.254003,0,15.00,0
202301,UCR5hf2ueH9-UzGP2-GQdnFQ,Ads Revenue,HKD,55.885384,0.3107,15.00,0.046605
202301,UCR5hf2ueH9-UzGP2-GQdnFQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.103862,0.023808,15.00,0.003571
202301,UCRDFd7w1643oiJR28gnq5Zw,Ads Revenue,HKD,9.803588,0.364091,24.00,2.352861
202301,UCRDFd7w1643oiJR28gnq5Zw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.081309,0,24.00,0.019514
202301,UCRHyDvu0VtPsWKMw2wdVfwQ,Ads Revenue,HKD,646.991739,10.867923,30.00,3.260377
202301,UCRHyDvu0VtPsWKMw2wdVfwQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,3.434597,1.105434,30.00,0.33163
202301,UCRM8oryLS-IFhUJ8cZCYTwg,Ads Revenue,HKD,1053.527067,14.940972,15.00,2.241146
202301,UCRM8oryLS-IFhUJ8cZCYTwg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,1.423468,0.693349,15.00,0.104002
202301,UCRMGH_Ko-HfN9U_kOPt-jfA,Ads Revenue,HKD,65.034673,0.695789,15.00,0.104368
202301,UCRMGH_Ko-HfN9U_kOPt-jfA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.024194,0.012392,15.00,0.001859
202301,UCRRbpoTihtJdpANV-5-hNXg,Ads Revenue,HKD,445.522019,3.299769,15.00,0.494965
202301,UCRRbpoTihtJdpANV-5-hNXg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.962372,0.148404,15.00,0.022261
202301,UCRRkMpP5SQrX6i1PiWnLrfA,Ads Revenue,HKD,22.438244,0.049511,15.00,0.007427
202301,UCRRkMpP5SQrX6i1PiWnLrfA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.020384,0.000836,15.00,0.000125
202301,UCRkGN0iEysUSG5OcIojB4_w,Ads Revenue,HKD,52.588052,1.184216,15.00,0.177632
202301,UCRkGN0iEysUSG5OcIojB4_w,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.047336,0.035785,15.00,0.005368
202301,UCRvY63rmepQn9nmcZAJRlWw,Ads Revenue,HKD,367.318047,26.824661,15.00,4.023699
202301,UCRvY63rmepQn9nmcZAJRlWw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,25.763707,8.7713,15.00,1.315695
202301,UCS1LzQ1pKnZ8pwHM9DAtSdQ,Ads Revenue,HKD,4.74134,0.014278,15.00,0.002142
202301,UCS1LzQ1pKnZ8pwHM9DAtSdQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.002345,0,15.00,0
202301,UCS8zy1sCrstJldPPmySa4rQ,Ads Revenue,HKD,5551.169224,544.737566,24.00,1332.280614
202301,UCS8zy1sCrstJldPPmySa4rQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,199.417852,74.459596,24.00,47.860284
202301,UCSIIxnolMPkOwYPM0m13HxQ,Ads Revenue,HKD,109.710823,1.084603,15.00,0.16269
202301,UCSIIxnolMPkOwYPM0m13HxQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.077434,0.039005,15.00,0.005851
202301,UCSIkBiqFw6zqEBxzRNyD7IA,Ads Revenue,HKD,10.748524,0.18946,24.00,2.579646
202301,UCSIkBiqFw6zqEBxzRNyD7IA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.07382,0,24.00,0.017717
202301,UCSQDGD9nRwG2JnE8ERfM_Eg,Ads Revenue,HKD,7.032171,0.076409,15.00,0.011461
202301,UCSQDGD9nRwG2JnE8ERfM_Eg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.002381,0.001071,15.00,0.000161
202301,UCSoSWGvT4yZJtMxKLU2ooYg,Ads Revenue,HKD,34401.545052,537.242185,15.00,80.586328
202301,UCSoSWGvT4yZJtMxKLU2ooYg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,23.843303,7.957189,15.00,1.193578
202301,UCStUiR5nFjN841rvZDJ2iOQ,Ads Revenue,HKD,34.407266,1.437033,15.00,0.215555
202301,UCStUiR5nFjN841rvZDJ2iOQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.013317,0,15.00,0
202301,UCSuO7eX7Jkxe3kMUdrhhRIw,Ads Revenue,HKD,0.189866,0,15.00,0
202301,UCSuO7eX7Jkxe3kMUdrhhRIw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.000109,0,15.00,0
202301,UCSy1JlapBABEts1DTyP9EZw,Ads Revenue,HKD,380.87797,5.325887,30.00,1.597766
202301,UCSy1JlapBABEts1DTyP9EZw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,3.727487,3.216146,30.00,0.964844
202301,UCT4PP5IwY4b1McHD128Z6lA,Ads Revenue,HKD,14.649009,0.030026,24.00,3.515762
202301,UCT4PP5IwY4b1McHD128Z6lA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.001953,0,24.00,0.000469
202301,UCT4cTkSY-X0n9067Kg_mWxw,Ads Revenue,HKD,45.015433,0.541688,15.00,0.081253
202301,UCT4cTkSY-X0n9067Kg_mWxw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.028464,0.018013,15.00,0.002702
202301,UCT9caxfNM1xKxGcewkmXszg,Ads Revenue,HKD,208.101724,3.10161,15.00,0.465242
202301,UCT9caxfNM1xKxGcewkmXszg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.318958,0.079057,15.00,0.011859
202301,UCTGvDnr0uPMAPtl3QV77IKA,Ads Revenue,HKD,48.732664,0.221752,15.00,0.033263
202301,UCTGvDnr0uPMAPtl3QV77IKA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.132421,0.025645,15.00,0.003847
202301,UCT_4btJq1kpJo5h9PiCPwjQ,Ads Revenue,HKD,230.657488,6.107449,15.00,0.916117
202301,UCT_4btJq1kpJo5h9PiCPwjQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.556079,0.0848,15.00,0.01272
202301,UCTx9quHX4SCr2IB6T_jKmxA,Ads Revenue,HKD,6.490622,0.115952,24.00,1.557749
202301,UCTx9quHX4SCr2IB6T_jKmxA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.007906,0.000516,24.00,0.001897
202301,UCUAybWMR1jIZw97on--iDEA,Ads Revenue,HKD,2872.388712,43.814795,15.00,6.572219
202301,UCUAybWMR1jIZw97on--iDEA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,9.302984,2.826247,15.00,0.423937
202301,UCUIkVPUvYpzxsixxejtZ2hw,Ads Revenue,HKD,105.768145,0.659105,15.00,0.098866
202301,UCUIkVPUvYpzxsixxejtZ2hw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.136517,0.091555,15.00,0.013733
202301,UCUJkBgA1j79nfAxpAYqHAAQ,Ads Revenue,HKD,2.479025,0,15.00,0
